,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh
3689,06-02 17:10:00,1738.86,193.19125,175.7525,8.535625,35.59,20.17,4.224375,0.0,0.26706
3690,06-02 18:10:00,928.8825,98.68375,111.910625,5.585,25.43,19.78625,4.451875,0.0,0.26706
3691,06-02 19:10:00,283.49625,18.11375,63.283125,3.058125,15.45,19.30375,4.43625,0.0,0.26706
3692,06-02 20:10:00,65.42625,0.0,23.794999999999998,0.60875,5.98,18.61875,4.166875,0.0,0.26706
3693,06-02 21:10:00,0.0,0.0,0.0,0.0,0.0,17.58,3.978125,0.0,0.20458
3694,06-02 22:10:00,0.0,0.0,0.0,0.0,0.0,16.845,3.904375,0.0,0.20458
3695,06-02 23:10:00,0.0,0.0,0.0,0.0,0.0,16.2725,4.005625,0.0,0.20458
3696,06-03 00:10:00,0.0,0.0,0.0,0.0,0.0,15.938749999999999,4.03875,0.0,0.20458
3697,06-03 01:10:00,0.0,0.0,0.0,0.0,0.0,15.55625,4.099375,0.0,0.20458
3698,06-03 02:10:00,0.0,0.0,0.0,0.0,0.0,15.121875,4.044375,0.0,0.20458
3699,06-03 03:10:00,0.0,0.0,0.0,0.0,0.0,14.685625,3.9699999999999998,0.0,0.20458
3700,06-03 04:10:00,0.0,0.0,0.0,0.0,0.0,14.404375,3.91875,0.0,0.20458
3701,06-03 05:10:00,0.0,0.0,0.0,0.0,0.0,14.103125,3.82,0.0,0.20458
3702,06-03 06:10:00,107.52,0.0,33.529375,0.8574999999999999,7.28,14.038125,3.816875,0.0,0.20458
3703,06-03 07:10:00,311.41875,11.17875,71.904375,3.418125,16.82,14.659375,3.775,0.0,0.20458
3704,06-03 08:10:00,962.37,83.58375,129.995,6.01,26.84,15.600625,3.7125,0.0,0.20458
3705,06-03 09:10:00,1618.90875,159.065625,178.62687499999998,8.216875,37.0,16.600625,3.80625,0.0,0.26706
3706,06-03 10:10:00,2433.765,298.544375,210.54500000000002,11.431875,46.89,17.44875,3.9493750000000003,0.0,0.26706
3707,06-03 11:10:00,2831.805,377.075,228.546875,12.901875,55.86,18.218125,3.8575,0.0,0.26706
3708,06-03 12:10:00,3179.20875,421.56374999999997,264.259375,14.311250000000001,62.6,18.81375,4.1125,0.0,0.26706
3709,06-03 13:10:00,3719.75625,569.05125,242.05812500000002,16.425625,65.02,19.210625,4.46125,0.0,0.26706
3710,06-03 14:10:00,3461.50125,513.735625,236.43375,15.215625,61.93,19.541875,4.7,0.0,0.26706
3711,06-03 15:10:00,3078.75375,478.323125,184.169375,13.605,54.8,19.61625,4.79,0.0,0.26706
3712,06-03 16:10:00,2562.2175,363.871875,177.335625,11.605,45.66,19.51625,4.805625,0.0,0.26706
3713,06-03 17:10:00,1971.6225,270.21375,143.96,9.5675,35.7,19.42875,4.7456249999999995,0.0,0.26706
3714,06-03 18:10:00,1068.1575,131.68,108.335625,6.485,25.54,19.19875,4.5525,0.0,0.26706
3715,06-03 19:10:00,292.0425,21.74875,63.43125,3.355,15.57,18.78375,4.220625,0.0,0.26706
3716,06-03 20:10:00,71.93625,0.0,25.774375,0.6587500000000001,6.1,18.1675,3.925,0.0,0.26706
3717,06-03 21:10:00,0.0,0.0,0.0,0.0,0.0,17.199375,3.7375,0.0,0.20458
3718,06-03 22:10:00,0.0,0.0,0.0,0.0,0.0,16.425625,3.811875,0.0,0.20458
3719,06-03 23:10:00,0.0,0.0,0.0,0.0,0.0,15.87125,3.905625,0.0,0.20458
3720,06-04 00:10:00,0.0,0.0,0.0,0.0,0.0,15.4775,3.96125,0.0,0.20458
3721,06-04 01:10:00,0.0,0.0,0.0,0.0,0.0,15.064375,4.025625,0.0,0.20458
3722,06-04 02:10:00,0.0,0.0,0.0,0.0,0.0,14.704375,3.948125,0.0,0.20458
3723,06-04 03:10:00,0.0,0.0,0.0,0.0,0.0,14.365,3.87,0.0,0.20458
3724,06-04 04:10:00,0.0,0.0,0.0,0.0,0.0,14.140625,3.87875,0.0,0.20458
3725,06-04 05:10:00,0.0,0.0,0.0,0.0,0.0,13.838750000000001,3.8093749999999997,0.0,0.20458
3726,06-04 06:10:00,100.30875,0.0,32.019999999999996,0.81625,7.34,13.806875,3.853125,0.0,0.20458
3727,06-04 07:10:00,328.30875000000003,10.239374999999999,75.505625,3.3825000000000003,16.88,14.57875,4.034375,0.0,0.20458
3728,06-04 08:10:00,985.94625,95.784375,123.389375,6.2943750000000005,26.89,15.47125,4.2162500000000005,0.0,0.20458
3729,06-04 09:10:00,1959.96,235.514375,170.89875,9.9375,37.05,16.4775,4.1925,0.0,0.26706
3730,06-04 10:10:00,2666.49375,365.000625,192.868125,12.439375,46.96,17.385625,4.164375,0.0,0.26706
3731,06-04 11:10:00,3184.32375,428.381875,249.8575,14.3825,55.93,17.948125,4.1125,0.0,0.26706
3732,06-04 12:10:00,3471.23625,496.30125,256.74,15.515625,62.7,18.574375,4.1375,0.0,0.26706
3733,06-04 13:10:00,3357.8287499999997,448.50875,284.660625,15.08875,65.14,19.146875,4.0687500000000005,0.0,0.26706
3734,06-04 14:10:00,3344.7375,443.544375,282.915,14.975,62.05,19.4125,4.018125,0.0,0.26706
3735,06-04 15:10:00,2950.07625,368.03875,264.49875000000003,13.22875,54.92,19.675,4.185625,0.0,0.26706
3736,06-04 16:10:00,2325.0675,273.524375,215.015625,10.591875,45.77,19.680625,4.296250000000001,0.0,0.26706
3737,06-04 17:10:00,1781.0175,210.28062500000001,163.71125,8.65625,35.81,19.658125,4.36625,0.0,0.26706
3738,06-04 18:10:00,1060.74,113.83937499999999,122.74125000000001,6.303125,25.65,19.48625,4.4937499999999995,0.0,0.26706
3739,06-04 19:10:00,343.485,22.13375,73.9175,3.6275,15.68,18.990625,4.23625,0.0,0.26706
3740,06-04 20:10:00,84.3525,0.0,29.104375,0.74375,6.22,18.256875,3.82375,0.0,0.26706
3741,06-04 21:10:00,0.0,0.0,0.0,0.0,0.0,17.320625,3.36125,0.0,0.20458
3742,06-04 22:10:00,0.0,0.0,0.0,0.0,0.0,16.578125,3.0875,0.0,0.20458
3743,06-04 23:10:00,0.0,0.0,0.0,0.0,0.0,15.75875,3.040625,0.0,0.20458
3744,06-05 00:10:00,0.0,0.0,0.0,0.0,0.0,15.30625,2.930625,0.0,0.20458
3745,06-05 01:10:00,0.0,0.0,0.0,0.0,0.0,14.942499999999999,2.8575,0.0,0.20458
3746,06-05 02:10:00,0.0,0.0,0.0,0.0,0.0,14.6325,2.754375,0.0,0.20458
3747,06-05 03:10:00,0.0,0.0,0.0,0.0,0.0,14.336875000000001,2.793125,0.0,0.20458
3748,06-05 04:10:00,0.0,0.0,0.0,0.0,0.0,14.065625,2.9525,0.0,0.20458
3749,06-05 05:10:00,0.0,0.0,0.0,0.0,0.0,13.904375,3.0650000000000004,0.0,0.20458
3750,06-05 06:10:00,107.73375,0.0,33.945625,0.8674999999999999,7.4,13.93625,3.16,0.0,0.20458
3751,06-05 07:10:00,326.5725,8.218125,74.95375,3.076875,15.871875,14.629999999999999,3.28,0.0,0.20458
3752,06-05 08:10:00,947.01,87.77125,122.09125,5.996875,25.25625,15.511875,3.475,0.0,0.20458
3753,06-05 09:10:00,1663.93125,158.125,189.415,8.44625,37.1,16.483125,3.404375,0.0,0.26706
3754,06-05 10:10:00,2431.035,279.804375,230.28375,11.474375,47.01,17.238125,3.470625,0.0,0.26706
3755,06-05 11:10:00,2901.8625,356.691875,263.039375,13.32125,56.0,17.861875,3.3668750000000003,0.0,0.26706
3756,06-05 12:10:00,2685.64125,316.144375,265.960625,12.320625,62.79,18.30625,3.595,0.0,0.26706
3757,06-05 13:10:00,2815.60875,304.573125,304.955625,12.9025,65.25,18.569375,3.74125,0.0,0.26706
3758,06-05 14:10:00,2819.93625,296.02375,308.8175,12.726875,62.17,18.70125,4.08625,0.0,0.26706
3759,06-05 15:10:00,2500.45875,255.29375,275.691875,11.32,55.03,18.7575,4.326875,0.0,0.26706
3760,06-05 16:10:00,2035.0125,201.848125,226.58625,9.420625,45.88,18.719375,4.504375,0.0,0.26706
3761,06-05 17:10:00,1442.99625,148.370625,157.19875000000002,7.108125,35.92,18.521875,4.67625,0.0,0.26706
3762,06-05 18:10:00,760.11,53.325,117.660625,4.385625,25.76,18.2,4.629375,0.0,0.26706
3763,06-05 19:10:00,254.63625,10.666875,60.029375,2.334375,15.79,17.799375,4.385625,0.0,0.26706
3764,06-05 20:10:00,69.9675,0.0,25.46,0.650625,6.33,17.418125,4.159375,0.0,0.26706
3765,06-05 21:10:00,0.0,0.0,0.0,0.0,0.0,16.75125,4.175,0.0,0.20458
3766,06-05 22:10:00,0.0,0.0,0.0,0.0,0.0,16.224375000000002,4.25875,0.0,0.20458
3767,06-05 23:10:00,0.0,0.0,0.0,0.0,0.0,15.800625,4.534375,0.0,0.20458
3768,06-06 00:10:00,0.0,0.0,0.0,0.0,0.0,15.38,4.38375,0.0,0.20458
3769,06-06 01:10:00,0.0,0.0,0.0,0.0,0.0,14.994375,4.366875,0.0,0.20458
3770,06-06 02:10:00,0.0,0.0,0.0,0.0,0.0,14.65625,4.203125,0.0,0.20458
3771,06-06 03:10:00,0.0,0.0,0.0,0.0,0.0,14.3925,4.1425,0.0,0.20458
3772,06-06 04:10:00,0.0,0.0,0.0,0.0,0.0,14.255625,4.2025,0.0,0.20458
3773,06-06 05:10:00,0.0,0.0,0.0,0.0,0.0,13.990625,4.1587499999999995,0.0,0.20458
3774,06-06 06:10:00,100.64625000000001,0.0,32.071875,0.8175,7.45,14.00125,4.275,0.0,0.20458
3775,06-06 07:10:00,281.19375,10.558125,65.714375,3.2356249999999998,16.98,14.60125,4.414375,0.0,0.20458
3776,06-06 08:10:00,1060.06875,118.316875,117.64937499999999,6.984375,26.99,15.466875,4.421875,0.0,0.20458
3777,06-06 09:10:00,1739.1975,204.45875,157.095,8.87875,37.15,16.300625,4.47,0.0,0.26706
3778,06-06 10:10:00,2475.0412499999998,301.2875,213.305,11.54,47.06,16.99625,4.52625,0.0,0.26706
3779,06-06 11:10:00,2519.88,331.393125,206.959375,11.533125,56.06,17.6125,4.535,0.0,0.26706
3780,06-06 12:10:00,2954.78625,368.300625,268.76125,13.371875,62.87,18.090625,4.59125,0.0,0.26706
3781,06-06 13:10:00,3105.6375,368.10875,302.005625,13.9225,65.36,18.511875,4.586875,0.0,0.26706
3782,06-06 14:10:00,3331.7887499999997,422.59125,293.9675,14.774375000000001,62.28,18.795625,4.673125,0.0,0.26706
3783,06-06 15:10:00,3093.57375,387.82937499999997,265.97875,13.688125,55.14,18.88625,4.819375,0.0,0.26706
3784,06-06 16:10:00,2672.55,329.47625,228.44875,12.035625,45.98,18.9425,4.891875,0.0,0.26706
3785,06-06 17:10:00,1777.27125,203.18125,168.33125,8.616249999999999,33.768750000000004,18.898125,4.905625,0.0,0.26706
3786,06-06 18:10:00,884.00625,86.466875,112.253125,5.24875,25.86,18.770625,4.654375,0.0,0.26706
3787,06-06 19:10:00,270.67125,21.15375,58.734375,3.1643749999999997,15.89,18.503125,4.374375,0.0,0.26706
3788,06-06 20:10:00,80.7675,0.0,27.855625,0.711875,6.44,17.9925,4.108125,0.0,0.26706
3789,06-06 21:10:00,0.0,0.0,0.0,0.0,0.0,16.995,4.165,0.0,0.20458
3790,06-06 22:10:00,0.0,0.0,0.0,0.0,0.0,16.21125,4.245625,0.0,0.20458
3791,06-06 23:10:00,0.0,0.0,0.0,0.0,0.0,15.5025,4.315,0.0,0.20458
3792,06-07 00:10:00,0.0,0.0,0.0,0.0,0.0,15.09875,4.129375,0.0,0.20458
3793,06-07 01:10:00,0.0,0.0,0.0,0.0,0.0,14.700625,4.04,0.0,0.20458
3794,06-07 02:10:00,0.0,0.0,0.0,0.0,0.0,14.376249999999999,3.92625,0.0,0.20458
3795,06-07 03:10:00,0.0,0.0,0.0,0.0,0.0,14.04375,3.840625,0.0,0.20458
3796,06-07 04:10:00,0.0,0.0,0.0,0.0,0.0,13.84125,3.93125,0.0,0.20458
3797,06-07 05:10:00,0.0,0.0,0.0,0.0,0.0,13.61375,3.8356250000000003,0.0,0.20458
3798,06-07 06:10:00,102.39,0.0,32.436875,0.8275,7.5,13.575625,4.048125,0.0,0.20458
3799,06-07 07:10:00,311.48625,12.403125,71.06875,3.675625,17.02,14.105625,4.3618749999999995,0.0,0.20458
3800,06-07 08:10:00,958.99125,83.0325,128.57,6.004375,27.02,14.778125,4.588125,0.0,0.20458
3801,06-07 09:10:00,1780.91625,208.73000000000002,159.698125,9.060625,37.18,15.584375,4.830625,0.0,0.26706
3802,06-07 10:10:00,2762.92125,338.28125,232.028125,12.774375,47.1,16.39,4.901875,0.0,0.26706
3803,06-07 11:10:00,3405.7275,455.175,259.728125,15.195625,56.12,17.11875,4.975,0.0,0.26706
3804,06-07 12:10:00,3619.3424999999997,519.0231249999999,257.44,16.0,62.95,17.704375,5.393125,0.0,0.26706
3805,06-07 13:10:00,3761.685,556.4925,254.02625,16.470625,65.46,18.075,5.659375,0.0,0.26706
3806,06-07 14:10:00,3684.84375,521.46,265.123125,16.089375,62.39,18.475625,5.9262500000000005,0.0,0.26706
3807,06-07 15:10:00,3355.30875,474.77625,235.71187500000002,14.744375,55.24,18.695,5.960625,0.0,0.26706
3808,06-07 16:10:00,2646.6675,331.411875,219.3,11.930625,46.08,18.7975,5.948125,0.0,0.26706
3809,06-07 17:10:00,2296.98375,310.618125,164.939375,11.010625,36.12,18.875625,5.7681249999999995,0.0,0.26706
3810,06-07 18:10:00,1207.71,141.674375,125.440625,7.213749999999999,25.96,18.725,5.535,0.0,0.26706
3811,06-07 19:10:00,367.63125,27.335,75.67125,4.06875,15.99,18.37375,5.229375,0.0,0.26706
3812,06-07 20:10:00,95.8425,0.0,31.6575,0.8075,6.54,17.615625,4.88375,0.0,0.26706
3813,06-07 21:10:00,0.0,0.0,0.0,0.0,0.0,16.62375,4.56375,0.0,0.20458
3814,06-07 22:10:00,0.0,0.0,0.0,0.0,0.0,15.871875000000001,4.504375,0.0,0.20458
3815,06-07 23:10:00,0.0,0.0,0.0,0.0,0.0,15.373125,4.60875,0.0,0.20458
3816,06-08 00:10:00,0.0,0.0,0.0,0.0,0.0,14.97875,4.68625,0.0,0.20458
3817,06-08 01:10:00,0.0,0.0,0.0,0.0,0.0,14.63625,4.689375,0.0,0.20458
3818,06-08 02:10:00,0.0,0.0,0.0,0.0,0.0,14.3375,4.529375,0.0,0.20458
3819,06-08 03:10:00,0.0,0.0,0.0,0.0,0.0,13.934375,4.54625,0.0,0.20458
3820,06-08 04:10:00,0.0,0.0,0.0,0.0,0.0,13.656875,4.56125,0.0,0.20458
3821,06-08 05:10:00,0.0,0.0,0.0,0.0,0.0,13.501875,4.5512500000000005,0.0,0.20458
3822,06-08 06:10:00,104.20875,0.0,32.9575,0.84125,7.54,13.538125,4.763125,0.0,0.20458
3823,06-08 07:10:00,295.71750000000003,12.295,68.013125,3.603125,17.06,14.31875,4.819375,0.0,0.20458
3824,06-08 08:10:00,992.265,101.840625,118.93375,6.45125,27.06,15.345,4.813125,0.0,0.20458
3825,06-08 09:10:00,2007.77625,245.76375,168.943125,10.2275,37.22,16.470625,4.8325000000000005,0.0,0.26706
3826,06-08 10:10:00,2699.1375,326.03125,232.459375,12.566875,47.14,17.475,4.833125,0.0,0.26706
3827,06-08 11:10:00,3213.17625,459.7375,222.02625,14.510625,56.17,18.263125,4.68125,0.0,0.26706
3828,06-08 12:10:00,3495.84,505.449375,249.19375,15.583124999999999,63.02,18.881875,4.7725,0.0,0.26706
3829,06-08 13:10:00,3340.41,485.126875,244.1325,14.91125,65.56,19.506875,4.91,0.0,0.26706
3830,06-08 14:10:00,3405.21,453.38,279.91875,15.10375,62.49,19.79375,4.93125,0.0,0.26706
3831,06-08 15:10:00,2998.64625,386.12125,250.641875,13.284375,51.88125,20.104375,5.018125,0.0,0.26706
3832,06-08 16:10:00,2602.70625,319.3825,227.79625,11.9225,46.18,20.230625,4.940625,0.0,0.26706
3833,06-08 17:10:00,1953.30375,248.52687500000002,162.01624999999999,9.539375,36.21,20.224375000000002,4.79125,0.0,0.26706
3834,06-08 18:10:00,1073.5275,120.823125,119.62625,6.458125,26.05,19.993125,4.59125,0.0,0.26706
3835,06-08 19:10:00,328.48875,23.025625,70.06,3.568125,16.09,19.474375000000002,4.36125,0.0,0.26706
3836,06-08 20:10:00,76.89,0.0,26.450625,0.675,6.64,18.61125,4.37125,0.0,0.26706
3837,06-08 21:10:00,0.0,0.0,0.0,0.0,0.0,17.51125,4.3568750000000005,0.0,0.20458
3838,06-08 22:10:00,0.0,0.0,0.0,0.0,0.0,16.705625,4.391875,0.0,0.20458
3839,06-08 23:10:00,0.0,0.0,0.0,0.0,0.0,16.104375,4.659375,0.0,0.20458
3840,06-09 00:10:00,0.0,0.0,0.0,0.0,0.0,15.61125,4.5225,0.0,0.20458
3841,06-09 01:10:00,0.0,0.0,0.0,0.0,0.0,15.19,4.41375,0.0,0.20458
3842,06-09 02:10:00,0.0,0.0,0.0,0.0,0.0,14.81875,4.23625,0.0,0.20458
3843,06-09 03:10:00,0.0,0.0,0.0,0.0,0.0,14.531875,4.17125,0.0,0.20458
3844,06-09 04:10:00,0.0,0.0,0.0,0.0,0.0,14.24875,4.0893749999999995,0.0,0.20458
3845,06-09 05:10:00,0.0,0.0,0.0,0.0,0.0,14.05125,4.0825000000000005,0.0,0.20458
3846,06-09 06:10:00,96.52875,0.0,30.979375,0.790625,7.58,14.078125,4.068125,0.0,0.20458
3847,06-09 07:10:00,307.84125,10.73875,70.918125,3.4606250000000003,17.09,14.745000000000001,4.1,0.0,0.20458
3848,06-09 08:10:00,978.57375,88.83500000000001,128.29625000000001,6.22875,27.08,15.665625,4.103125,0.0,0.20458
3849,06-09 09:10:00,1803.2775000000001,216.914375,158.415625,9.268125,37.24,16.729375,4.09,0.0,0.26706
3850,06-09 10:10:00,2521.245,292.083125,232.28375,11.845625,47.17,17.659375,4.0600000000000005,0.0,0.26706
3851,06-09 11:10:00,2735.5875,323.13875,258.1425,12.551875,56.21,18.548125,4.035,0.0,0.26706
3852,06-09 12:10:00,3416.86875,480.471875,261.82124999999996,15.424375000000001,63.09,19.15625,4.198125,0.0,0.26706
3853,06-09 13:10:00,3114.8025,386.098125,288.03625,13.953125,65.64,19.590625,4.310625,0.0,0.26706
3854,06-09 14:10:00,2963.67375,364.853125,276.694375,13.366875,62.59,19.86875,4.386875,0.0,0.26706
3855,06-09 15:10:00,2921.11875,421.508125,207.725625,13.045625000000001,55.44,20.20375,4.44375,0.0,0.26706
3856,06-09 16:10:00,2559.18,347.93,193.46562500000002,11.681875,46.27,20.2575,4.5649999999999995,0.0,0.26706
3857,06-09 17:10:00,1831.35375,228.436875,157.923125,8.96625,36.3,20.116875,4.6293750000000005,0.0,0.26706
3858,06-09 18:10:00,1015.03875,95.499375,130.8725,5.9712499999999995,26.14,19.749375,4.46125,0.0,0.26706
3859,06-09 19:10:00,321.46875,12.2425,73.63875,2.765625,16.18,19.238125,4.10375,0.0,0.26706
3860,06-09 20:10:00,87.8325,0.0,29.626875,0.755625,6.73,18.59125,3.75,0.0,0.26706
3861,06-09 21:10:00,0.0,0.0,0.0,0.0,0.0,17.801875,3.615,0.0,0.20458
3862,06-09 22:10:00,0.0,0.0,0.0,0.0,0.0,17.115625,3.62875,0.0,0.20458
3863,06-09 23:10:00,0.0,0.0,0.0,0.0,0.0,16.6325,3.805625,0.0,0.20458
3864,06-10 00:10:00,0.0,0.0,0.0,0.0,0.0,16.310625,3.70625,0.0,0.20458
3865,06-10 01:10:00,0.0,0.0,0.0,0.0,0.0,15.90875,3.649375,0.0,0.20458
3866,06-10 02:10:00,0.0,0.0,0.0,0.0,0.0,15.64,3.615625,0.0,0.20458
3867,06-10 03:10:00,0.0,0.0,0.0,0.0,0.0,15.426875,3.565,0.0,0.20458
3868,06-10 04:10:00,0.0,0.0,0.0,0.0,0.0,15.120625,3.638125,0.0,0.20458
3869,06-10 05:10:00,0.0,0.0,0.0,0.0,0.0,14.878125,3.676875,0.0,0.20458
3870,06-10 06:10:00,55.38,0.0,20.93,0.535,7.61,14.8825,3.736875,0.0,0.20458
3871,06-10 07:10:00,215.46,5.24,54.464999999999996,2.17375,17.11,15.301875,3.745625,0.0,0.20458
3872,06-10 08:10:00,626.34375,53.051875,91.30375,4.075,27.11,15.903125,3.833125,0.0,0.20458
3873,06-10 09:10:00,1176.42,101.199375,147.544375,6.0775,37.27,16.571875,3.960625,0.0,0.26706
3874,06-10 10:10:00,1623.14625,173.333125,166.100625,7.6987499999999995,41.300000000000004,17.164375,4.1075,0.0,0.26706
3875,06-10 11:10:00,2104.0724999999998,282.160625,169.595,9.73,56.25,17.89125,4.035625,0.0,0.26706
3876,06-10 12:10:00,2462.52,318.465,212.77875,11.195,63.14,18.3425,4.318125,0.0,0.26706
3877,06-10 13:10:00,2733.54375,379.789375,211.534375,12.265,65.73,18.5025,4.518125,0.0,0.26706
3878,06-10 14:10:00,3203.51625,447.018125,241.3775,14.15875,62.68,18.780625,4.724375,0.0,0.26706
3879,06-10 15:10:00,2911.12875,406.51125,216.8725,13.039375,55.53,18.773125,4.94375,0.0,0.26706
3880,06-10 16:10:00,2270.4975,298.42125,180.83375,10.44375,46.36,18.77375,4.905,0.0,0.26706
3881,06-10 17:10:00,1777.215,222.70375,152.33,8.736875,36.39,18.7025,4.85,0.0,0.26706
3882,06-10 18:10:00,939.04125,101.8475,109.374375,5.6518749999999995,26.23,18.38,4.69375,0.0,0.26706
3883,06-10 19:10:00,304.15125,15.221875,68.023125,2.856875,16.27,17.98,4.460625,0.0,0.26706
3884,06-10 20:10:00,79.21125,0.0,27.230625,0.695,6.82,17.44,4.14625,0.0,0.26706
3885,06-10 21:10:00,0.0,0.0,0.0,0.0,0.0,16.703125,3.835,0.0,0.20458
3886,06-10 22:10:00,0.0,0.0,0.0,0.0,0.0,16.176875,3.689375,0.0,0.20458
3887,06-10 23:10:00,0.0,0.0,0.0,0.0,0.0,15.67375,3.801875,0.0,0.20458
3888,06-11 00:10:00,0.0,0.0,0.0,0.0,0.0,15.351875,3.67625,0.0,0.20458
3889,06-11 01:10:00,0.0,0.0,0.0,0.0,0.0,15.128125,3.646875,0.0,0.20458
3890,06-11 02:10:00,0.0,0.0,0.0,0.0,0.0,14.89,3.5856250000000003,0.0,0.20458
3891,06-11 03:10:00,0.0,0.0,0.0,0.0,0.0,14.69375,3.569375,0.0,0.20458
3892,06-11 04:10:00,0.0,0.0,0.0,0.0,0.0,14.49875,3.503125,0.0,0.20458
3893,06-11 05:10:00,0.0,0.0,0.0,0.0,0.0,14.346875,3.654375,0.0,0.20458
3894,06-11 06:10:00,107.28,0.0,33.79125,0.861875,7.63,14.493125000000001,3.754375,0.0,0.20458
3895,06-11 07:10:00,349.83375,6.3218749999999995,81.6425,3.033125,17.13,15.08,3.7925,0.0,0.20458
3896,06-11 08:10:00,821.61375,68.398125,116.030625,5.226875,27.12,15.7925,4.104375,0.0,0.20458
3897,06-11 09:10:00,1298.5425,127.0925,146.954375,6.725,37.28,16.604375,4.21875,0.0,0.26706
3898,06-11 10:10:00,1713.315,184.625625,175.40687499999999,8.18875,44.26875,17.3175,4.18375,0.0,0.26706
3899,06-11 11:10:00,1927.2375,207.12624999999997,203.12,8.955,52.7625,17.973125,4.044375,0.0,0.26706
3900,06-11 12:10:00,2020.13625,195.171875,240.086875,9.378125,63.19,18.294375,4.0825000000000005,0.0,0.26706
3901,06-11 13:10:00,2316.525,233.62687499999998,268.35125,10.646875,65.8,18.341875,4.16125,0.0,0.26706
3902,06-11 14:10:00,2466.00375,271.50875,262.895,11.298125,62.77,18.39875,4.16875,0.0,0.26706
3903,06-11 15:10:00,2209.38,261.48562499999997,214.645625,10.12,55.61,18.68375,4.233125,0.0,0.26706
3904,06-11 16:10:00,2094.9,235.26375,208.2,9.723125,46.44,18.74125,4.068125,0.0,0.26706
3905,06-11 17:10:00,1672.83,174.02375,179.30937500000002,8.245,36.47,18.851875,3.975,0.0,0.26706
3906,06-11 18:10:00,1011.37875,105.65625,120.2925,6.026875,26.31,18.6075,3.96125,0.0,0.26706
3907,06-11 19:10:00,342.21375,21.439375000000002,72.68375,3.461875,16.35,18.189375,3.8525,0.0,0.26706
3908,06-11 20:10:00,90.2475,0.0,30.09375,0.76875,6.9,17.81125,3.719375,0.0,0.26706
3909,06-11 21:10:00,0.0,0.0,0.0,0.0,0.0,17.000625,3.59,0.0,0.20458
3910,06-11 22:10:00,0.0,0.0,0.0,0.0,0.0,16.351875,3.58625,0.0,0.20458
3911,06-11 23:10:00,0.0,0.0,0.0,0.0,0.0,15.943125,3.53375,0.0,0.20458
3912,06-12 00:10:00,0.0,0.0,0.0,0.0,0.0,15.698125,3.45375,0.0,0.20458
3913,06-12 01:10:00,0.0,0.0,0.0,0.0,0.0,15.38875,3.481875,0.0,0.20458
3914,06-12 02:10:00,0.0,0.0,0.0,0.0,0.0,15.10875,3.5175,0.0,0.20458
3915,06-12 03:10:00,0.0,0.0,0.0,0.0,0.0,14.8525,3.6075,0.0,0.20458
3916,06-12 04:10:00,0.0,0.0,0.0,0.0,0.0,14.679375,3.75125,0.0,0.20458
3917,06-12 05:10:00,0.0,0.0,0.0,0.0,0.0,14.646875,3.68,0.0,0.20458
3918,06-12 06:10:00,79.17,0.0,26.605625,0.679375,7.65,14.668125,3.780625,0.0,0.20458
3919,06-12 07:10:00,304.7025,6.39,72.18625,2.81625,17.15,15.09125,4.078125,0.0,0.20458
3920,06-12 08:10:00,836.14875,53.5,131.885625,5.07125,27.13,15.6175,4.225,0.0,0.20458
3921,06-12 09:10:00,1678.23,164.685625,184.664375,8.57875,37.29,16.23,4.336875,0.0,0.26706
3922,06-12 10:10:00,2029.7025,218.51875,206.700625,9.681875,47.23,16.80625,4.410625,0.0,0.26706
3923,06-12 11:10:00,2312.77125,272.166875,221.46125,10.74125,56.31,17.58875,4.240625,0.0,0.26706
3924,06-12 12:10:00,2646.6525,336.63125,237.2575,12.135,63.24,18.106875000000002,4.32875,0.0,0.26706
3925,06-12 13:10:00,2641.23375,298.303125,274.615,12.11875,65.87,18.54375,4.495625,0.0,0.26706
3926,06-12 14:10:00,3224.67375,425.36312499999997,272.774375,14.473125,62.85,18.83875,4.483125,0.0,0.26706
3927,06-12 15:10:00,2666.17125,338.926875,235.22625,12.1625,55.69,19.08,4.538125,0.0,0.26706
3928,06-12 16:10:00,2785.215,390.275625,196.489375,12.66875,46.52,18.988125,4.633125,0.0,0.26706
3929,06-12 17:10:00,1895.8912500000001,251.89375,147.17375,9.305625,36.55,18.991875,4.6975,0.0,0.26706
3930,06-12 18:10:00,870.5625,90.634375,104.611875,5.208125,24.740625,18.85625,4.615625,0.0,0.26706
3931,06-12 19:10:00,344.63625,24.594375,71.97749999999999,3.67875,16.43,18.57,4.32375,0.0,0.26706
3932,06-12 20:10:00,89.73375,0.0,29.83375,0.761875,6.98,18.029375,3.888125,0.0,0.26706
3933,06-12 21:10:00,0.0,0.0,0.0,0.0,0.0,17.069375,3.49875,0.0,0.20458
3934,06-12 22:10:00,0.0,0.0,0.0,0.0,0.0,16.320625,3.6325,0.0,0.20458
3935,06-12 23:10:00,0.0,0.0,0.0,0.0,0.0,15.953125,3.85,0.0,0.20458
3936,06-13 00:10:00,0.0,0.0,0.0,0.0,0.0,15.46,3.7643750000000002,0.0,0.20458
3937,06-13 01:10:00,0.0,0.0,0.0,0.0,0.0,15.0725,3.66,0.0,0.20458
3938,06-13 02:10:00,0.0,0.0,0.0,0.0,0.0,14.76375,3.6975,0.0,0.20458
